时间,地区,0#柴油_价格,0#柴油_上期价格,0#柴油_涨跌,89#汽油_价格,89#汽油_上期价格,89#汽油_涨跌,92#汽油_价格,92#汽油_上期价格,92#汽油_涨跌,95#汽油_价格,95#汽油_上期价格,95#汽油_涨跌,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2019-11-05 00:00:00,四川,6.43,6.34,0.09,6.31,6.24,0.07,6.74,6.65,0.09,7.26,7.17,0.09,4546,2019-11-05 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-11-05 00:00:00,西藏,6.89,6.80,0.09,7.16,7.08,0.08,7.59,7.51,0.08,7.03,7.94,-0.91,4547,2019-11-05 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-11-05 00:00:00,云南,6.41,6.32,0.09,6.30,6.23,0.08,6.85,6.76,0.08,7.35,7.26,0.09,4548,2019-11-05 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-11-05 00:00:00,上海,6.31,6.22,0.09,6.22,6.14,0.08,6.67,6.58,0.09,7.09,7.00,0.09,4549,2019-11-05 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-11-05 00:00:00,重庆,6.41,6.32,0.09,6.40,6.33,0.07,6.77,6.69,0.08,7.16,7.07,0.09,4550,2019-11-05 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-11-05 00:00:00,北京,6.37,6.28,0.09,6.27,6.19,0.08,6.70,6.62,0.08,7.13,7.04,0.09,4551,2019-11-05 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-11-05 00:00:00,天津,6.33,6.24,0.09,6.20,6.13,0.07,6.69,6.61,0.08,7.07,6.98,0.09,4552,2019-11-05 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-11-05 00:00:00,浙江,6.32,6.23,0.09,6.19,6.11,0.08,6.68,6.59,0.09,7.10,7.01,0.09,4553,2019-11-05 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-11-05 00:00:00,内蒙古,6.22,6.13,0.09,,,,6.64,6.56,0.08,7.09,7.00,0.09,4554,2019-11-05 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-11-05 00:00:00,新疆,6.27,6.18,0.09,,,,6.66,6.57,0.09,7.13,7.04,0.09,4555,2019-11-05 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-10-22 00:00:00,安徽,6.28,6.40,-0.12,6.17,6.28,-0.11,6.58,6.70,-0.12,7.06,7.19,-0.13,4556,2019-10-22 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-10-22 00:00:00,海南,6.33,6.45,-0.12,7.15,7.26,-0.11,7.73,7.85,-0.12,8.20,8.33,-0.13,4557,2019-10-22 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-10-22 00:00:00,河北,6.24,6.37,-0.13,6.13,6.24,-0.11,6.61,6.73,-0.12,6.98,7.11,-0.13,4558,2019-10-22 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-10-22 00:00:00,河南,6.23,6.35,-0.12,,,,6.62,6.74,-0.12,7.07,7.20,-0.13,4559,2019-10-22 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-10-22 00:00:00,黑龙江,6.02,6.14,-0.12,,,,6.55,6.67,-0.12,6.95,7.08,-0.13,4560,2019-10-22 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-10-22 00:00:00,湖北,6.23,6.36,-0.13,,,,6.62,6.74,-0.12,7.09,7.22,-0.13,4561,2019-10-22 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-10-22 00:00:00,福建,6.24,6.37,-0.13,6.13,6.24,-0.11,6.59,6.71,-0.12,7.04,7.16,-0.12,4562,2019-10-22 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-10-22 00:00:00,甘肃,6.15,6.17,-0.02,6.11,6.13,-0.02,6.51,6.53,-0.02,6.96,6.98,-0.02,4563,2019-10-22 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-10-22 00:00:00,广东,6.25,6.38,-0.13,6.16,6.27,-0.11,6.64,6.76,-0.12,7.19,7.32,-0.13,4564,2019-10-22 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-10-22 00:00:00,贵州,6.35,6.48,-0.13,6.36,6.48,-0.12,6.74,6.86,-0.12,7.13,7.25,-0.12,4565,2019-10-22 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-10-22 00:00:00,湖南,6.31,6.43,-0.13,6.16,6.27,-0.11,6.58,6.70,-0.12,6.99,7.12,-0.13,4566,2019-10-22 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-10-22 00:00:00,吉林,6.17,6.29,-0.12,,,,6.58,6.70,-0.12,7.10,7.23,-0.13,4567,2019-10-22 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-10-22 00:00:00,江苏,6.21,6.34,-0.13,6.18,6.29,-0.11,6.59,6.71,-0.12,7.01,7.14,-0.13,4568,2019-10-22 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-10-22 00:00:00,江西,6.29,6.41,-0.12,6.12,6.23,-0.11,6.58,6.70,-0.12,7.07,7.20,-0.13,4569,2019-10-22 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-10-22 00:00:00,辽宁,6.16,6.28,-0.12,,,,6.59,6.71,-0.12,7.03,7.15,-0.12,4570,2019-10-22 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-10-22 00:00:00,宁夏,6.02,6.26,-0.24,6.16,6.27,-0.11,6.53,6.65,-0.12,6.90,7.02,-0.12,4571,2019-10-22 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-10-22 00:00:00,青海,6.18,6.30,-0.12,6.17,6.28,-0.11,6.57,6.69,-0.12,7.04,7.17,-0.13,4572,2019-10-22 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-10-22 00:00:00,山东,6.24,6.36,-0.12,6.13,6.24,-0.11,6.60,6.72,-0.12,7.08,7.21,-0.13,4573,2019-10-22 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-10-22 00:00:00,山西,6.30,6.43,-0.13,6.15,6.27,-0.12,6.58,6.70,-0.12,7.10,7.23,-0.13,4574,2019-10-22 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-10-22 00:00:00,陕西,6.15,6.27,-0.12,6.14,6.26,-0.12,6.51,6.63,-0.12,6.88,7.01,-0.13,4575,2019-10-22 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-10-22 00:00:00,四川,6.34,6.47,-0.13,6.24,6.35,-0.11,6.65,6.77,-0.12,7.17,7.30,-0.13,4576,2019-10-22 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-10-22 00:00:00,西藏,6.80,6.92,-0.12,7.08,7.19,-0.11,7.51,7.62,-0.11,7.94,8.06,-0.12,4577,2019-10-22 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-10-22 00:00:00,云南,6.32,6.45,-0.12,6.23,6.34,-0.11,6.76,6.88,-0.12,7.26,7.39,-0.13,4578,2019-10-22 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-10-22 00:00:00,上海,6.22,6.35,-0.13,6.14,6.25,-0.11,6.58,6.70,-0.12,7.00,7.13,-0.13,4579,2019-10-22 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-10-22 00:00:00,重庆,6.32,6.45,-0.13,6.33,6.44,-0.11,6.69,6.81,-0.12,7.07,7.20,-0.13,4580,2019-10-22 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-10-22 00:00:00,北京,6.28,6.41,-0.13,6.19,6.31,-0.12,6.62,6.74,-0.12,7.04,7.17,-0.13,4581,2019-10-22 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-10-22 00:00:00,天津,6.24,6.37,-0.13,6.13,6.24,-0.11,6.61,6.73,-0.12,6.98,7.11,-0.13,4582,2019-10-22 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-10-22 00:00:00,浙江,6.23,6.36,-0.13,6.11,6.22,-0.11,6.59,6.71,-0.12,7.01,7.14,-0.13,4583,2019-10-22 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-10-22 00:00:00,内蒙古,6.13,6.26,-0.13,,,,6.56,6.68,-0.12,7.00,7.13,-0.13,4584,2019-10-22 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-10-22 00:00:00,新疆,6.18,6.26,-0.08,,,,6.57,6.64,-0.07,7.04,7.13,-0.09,4585,2019-10-22 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-09-19 00:00:00,安徽,6.40,6.29,0.11,6.28,6.18,0.10,6.70,6.60,0.10,7.19,7.09,0.10,4586,2019-09-19 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-09-19 00:00:00,海南,6.45,6.35,0.10,7.26,7.16,0.10,7.85,7.75,0.10,8.33,8.23,0.10,4587,2019-09-19 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-09-19 00:00:00,河北,6.37,6.26,0.11,6.24,6.14,0.10,6.73,6.63,0.10,7.11,7.00,0.11,4588,2019-09-19 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-09-19 00:00:00,河南,6.35,6.25,0.10,,,,6.74,6.64,0.10,7.20,7.09,0.11,4589,2019-09-19 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-09-19 00:00:00,黑龙江,6.14,6.04,0.10,,,,6.67,6.57,0.10,7.08,6.97,0.11,4590,2019-09-19 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-09-19 00:00:00,湖北,6.36,6.25,0.11,,,,6.74,6.64,0.10,7.22,7.11,0.11,4591,2019-09-19 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-09-19 00:00:00,福建,6.37,6.26,0.11,6.24,6.15,0.09,6.71,6.61,0.10,7.16,7.06,0.10,4592,2019-09-19 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-09-19 00:00:00,广东,6.38,6.27,0.11,6.27,6.18,0.09,6.76,6.66,0.10,7.32,7.21,0.11,4593,2019-09-19 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-09-19 00:00:00,广西,6.43,6.32,0.11,6.33,6.24,0.09,6.80,6.70,0.10,7.35,7.24,0.11,4594,2019-09-19 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-09-19 00:00:00,贵州,6.48,6.37,0.11,6.48,6.38,0.10,6.86,6.76,0.10,7.25,7.15,0.10,4595,2019-09-19 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-09-19 00:00:00,湖南,6.43,6.32,0.11,6.27,6.18,0.09,6.70,6.60,0.10,7.12,7.01,0.11,4596,2019-09-19 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-09-19 00:00:00,吉林,6.29,6.19,0.10,,,,6.70,6.60,0.10,7.23,7.12,0.11,4597,2019-09-19 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-09-19 00:00:00,江苏,6.34,6.23,0.11,6.29,6.20,0.09,6.71,6.61,0.10,7.14,7.03,0.11,4598,2019-09-19 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-09-19 00:00:00,江西,6.41,6.30,0.11,6.23,6.14,0.09,6.70,6.60,0.10,7.20,7.09,0.11,4599,2019-09-19 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-09-19 00:00:00,辽宁,6.28,6.18,0.10,,,,6.71,6.61,0.10,7.15,7.05,0.10,4600,2019-09-19 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-09-19 00:00:00,宁夏,6.26,6.16,0.10,6.27,6.19,0.08,6.65,6.55,0.10,7.02,6.92,0.10,4601,2019-09-19 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-09-19 00:00:00,青海,6.30,6.20,0.10,6.28,6.19,0.09,6.69,6.59,0.10,7.17,7.07,0.10,4602,2019-09-19 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-09-19 00:00:00,山东,6.36,6.25,0.11,6.24,6.15,0.09,6.72,6.62,0.10,7.21,7.10,0.11,4603,2019-09-19 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-09-19 00:00:00,山西,6.43,6.32,0.11,6.27,6.17,0.10,6.70,6.60,0.10,7.23,7.12,0.11,4604,2019-09-19 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-09-19 00:00:00,陕西,6.27,6.17,0.10,6.26,6.16,0.10,6.63,6.53,0.10,7.01,6.90,0.11,4605,2019-09-19 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-09-19 00:00:00,四川,6.47,6.36,0.11,6.35,6.25,0.10,6.77,6.67,0.10,7.30,7.19,0.11,4606,2019-09-19 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-09-19 00:00:00,西藏,6.92,6.82,0.10,7.19,7.10,0.09,7.62,7.53,0.09,8.06,7.96,0.10,4607,2019-09-19 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-09-19 00:00:00,云南,6.45,6.34,0.11,6.34,6.25,0.09,6.88,6.78,0.10,7.39,7.28,0.11,4608,2019-09-19 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-09-19 00:00:00,上海,6.35,6.24,0.11,6.25,6.16,0.09,6.70,6.60,0.10,7.13,7.02,0.11,4609,2019-09-19 00:00:00,1,0,2024-06-24 17:22:17,0,2024-06-24 17:22:17,,,
2019-09-19 00:00:00,重庆,6.45,6.34,0.11,6.44,6.34,0.10,6.81,6.71,0.10,7.20,7.09,0.11,4610,2019-09-19 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-19 00:00:00,北京,6.41,6.30,0.11,6.31,6.21,0.10,6.74,6.64,0.10,7.17,7.06,0.11,4611,2019-09-19 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-19 00:00:00,天津,6.37,6.26,0.11,6.24,6.14,0.10,6.73,6.63,0.10,7.11,7.00,0.11,4612,2019-09-19 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-19 00:00:00,浙江,6.36,6.25,0.11,6.22,6.13,0.09,6.71,6.61,0.10,7.14,7.03,0.11,4613,2019-09-19 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-19 00:00:00,内蒙古,6.26,6.15,0.11,,,,6.68,6.58,0.10,7.13,7.02,0.11,4614,2019-09-19 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-19 00:00:00,新疆,6.26,6.15,0.11,,,,6.64,6.53,0.11,7.13,7.03,0.10,4615,2019-09-19 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-04 00:00:00,安徽,6.29,6.20,0.09,6.18,6.10,0.08,6.60,6.51,0.09,7.09,6.99,0.10,4616,2019-09-04 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-04 00:00:00,海南,6.35,6.26,0.09,7.16,7.08,0.08,7.75,7.66,0.09,8.23,8.13,0.10,4617,2019-09-04 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-04 00:00:00,河北,6.26,6.17,0.09,6.14,6.06,0.08,6.63,6.53,0.10,7.00,6.90,0.10,4618,2019-09-04 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-04 00:00:00,河南,6.25,6.16,0.09,,,,6.64,6.55,0.09,7.09,6.99,0.10,4619,2019-09-04 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-04 00:00:00,黑龙江,6.04,5.95,0.09,,,,6.57,6.48,0.09,6.97,6.87,0.10,4620,2019-09-04 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-04 00:00:00,湖北,6.25,6.16,0.09,,,,6.64,6.55,0.09,7.11,7.01,0.10,4621,2019-09-04 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-04 00:00:00,福建,6.26,6.17,0.09,6.15,6.07,0.08,6.61,6.52,0.09,7.06,6.96,0.10,4622,2019-09-04 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-04 00:00:00,甘肃,6.17,6.08,0.09,6.13,6.04,0.09,6.53,6.44,0.09,6.98,6.88,0.10,4623,2019-09-04 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-04 00:00:00,广东,6.27,6.18,0.09,6.18,6.10,0.08,6.66,6.57,0.09,7.21,7.11,0.10,4624,2019-09-04 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-04 00:00:00,广西,6.32,6.23,0.09,6.24,6.15,0.09,6.70,6.61,0.09,7.24,7.14,0.10,4625,2019-09-04 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-04 00:00:00,贵州,6.37,6.28,0.09,6.38,6.29,0.09,6.76,6.67,0.09,7.15,7.05,0.10,4626,2019-09-04 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-04 00:00:00,湖南,6.32,6.23,0.09,6.18,6.10,0.09,6.60,6.50,0.09,7.01,6.91,0.10,4627,2019-09-04 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-04 00:00:00,吉林,6.19,6.10,0.09,,,,6.60,6.51,0.09,7.12,7.02,0.10,4628,2019-09-04 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-04 00:00:00,江苏,6.23,6.14,0.09,6.20,6.11,0.09,6.61,6.52,0.09,7.03,6.94,0.09,4629,2019-09-04 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-04 00:00:00,江西,6.30,6.21,0.09,6.14,6.05,0.09,6.60,6.51,0.09,7.09,6.99,0.10,4630,2019-09-04 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-04 00:00:00,辽宁,6.18,6.09,0.09,,,,6.61,6.52,0.09,7.05,6.95,0.10,4631,2019-09-04 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-04 00:00:00,宁夏,6.16,6.07,0.09,6.19,6.09,0.10,6.55,6.46,0.09,6.92,6.82,0.10,4632,2019-09-04 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-04 00:00:00,青海,6.20,6.11,0.09,6.19,6.10,0.09,6.59,6.50,0.09,7.07,6.97,0.10,4633,2019-09-04 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-04 00:00:00,山东,6.25,6.16,0.09,6.15,6.06,0.09,6.62,6.52,0.10,7.10,7.00,0.10,4634,2019-09-04 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-04 00:00:00,山西,6.32,6.23,0.09,6.17,6.09,0.08,6.60,6.50,0.10,7.12,7.02,0.10,4635,2019-09-04 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-04 00:00:00,陕西,6.17,6.08,0.09,6.16,6.08,0.08,6.53,6.44,0.09,6.90,6.80,0.10,4636,2019-09-04 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-04 00:00:00,四川,6.36,6.27,0.09,6.25,6.17,0.08,6.67,6.58,0.09,7.19,7.09,0.10,4637,2019-09-04 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-04 00:00:00,西藏,6.82,6.73,0.09,7.10,7.01,0.09,7.53,7.43,0.10,7.96,7.86,0.10,4638,2019-09-04 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-04 00:00:00,云南,6.34,6.25,0.09,6.25,6.16,0.09,6.78,6.69,0.09,7.28,7.18,0.10,4639,2019-09-04 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-04 00:00:00,上海,6.24,6.15,0.09,6.16,6.07,0.09,6.60,6.51,0.09,7.02,6.93,0.09,4640,2019-09-04 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-04 00:00:00,重庆,6.34,6.25,0.09,6.34,6.26,0.08,6.71,6.62,0.09,7.09,6.99,0.10,4641,2019-09-04 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-04 00:00:00,北京,6.30,6.21,0.09,6.21,6.13,0.08,6.64,6.54,0.10,7.06,6.97,0.09,4642,2019-09-04 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-04 00:00:00,天津,6.26,6.17,0.09,6.14,6.06,0.08,6.63,6.53,0.10,7.00,6.90,0.10,4643,2019-09-04 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-04 00:00:00,浙江,6.25,6.16,0.09,6.13,6.05,0.08,6.61,6.52,0.09,7.03,6.94,0.09,4644,2019-09-04 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-04 00:00:00,内蒙古,6.15,6.04,0.11,,,,6.58,6.51,0.07,7.02,6.94,0.08,4645,2019-09-04 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-09-04 00:00:00,新疆,6.15,6.06,0.09,,,,6.53,6.44,0.09,7.03,6.92,0.11,4646,2019-09-04 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-08-21 00:00:00,安徽,6.20,6.38,-0.18,6.10,6.25,-0.15,6.51,6.68,-0.17,6.99,7.17,-0.18,4647,2019-08-21 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-08-21 00:00:00,海南,6.26,6.43,-0.17,7.08,7.23,-0.15,7.66,7.83,-0.17,8.13,8.31,-0.18,4648,2019-08-21 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-08-21 00:00:00,河北,6.17,6.34,-0.17,6.06,6.21,-0.15,6.53,6.70,-0.17,6.90,7.08,-0.18,4649,2019-08-21 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-08-21 00:00:00,河南,6.16,6.33,-0.17,,,,6.55,6.72,-0.17,6.99,7.17,-0.18,4650,2019-08-21 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-08-21 00:00:00,黑龙江,5.95,6.12,-0.17,,,,6.48,6.64,-0.16,6.87,7.05,-0.18,4651,2019-08-21 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-08-21 00:00:00,湖北,6.16,6.34,-0.18,,,,6.55,6.72,-0.17,7.01,7.19,-0.18,4652,2019-08-21 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-08-21 00:00:00,福建,6.17,6.34,-0.17,6.07,6.22,-0.15,6.52,6.68,-0.16,6.96,7.14,-0.18,4653,2019-08-21 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-08-21 00:00:00,甘肃,6.08,6.29,-0.21,6.04,6.23,-0.19,6.44,6.65,-0.21,6.88,7.10,-0.22,4654,2019-08-21 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-08-21 00:00:00,广东,6.18,6.36,-0.18,6.10,6.25,-0.15,6.57,6.73,-0.16,7.11,7.30,-0.19,4655,2019-08-21 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-08-21 00:00:00,广西,6.23,6.41,-0.18,6.15,6.31,-0.16,6.61,6.78,-0.17,7.14,7.32,-0.18,4656,2019-08-21 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-08-21 00:00:00,贵州,6.28,6.46,-0.18,6.29,6.45,-0.16,6.67,6.84,-0.17,7.05,7.23,-0.18,4657,2019-08-21 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-08-21 00:00:00,湖南,6.23,6.41,-0.18,6.10,6.25,-0.16,6.50,6.67,-0.17,6.91,7.09,-0.18,4658,2019-08-21 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-08-21 00:00:00,吉林,6.10,6.27,-0.17,,,,6.51,6.68,-0.17,7.02,7.20,-0.18,4659,2019-08-21 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-08-21 00:00:00,江苏,6.14,6.31,-0.17,6.11,6.27,-0.16,6.52,6.69,-0.17,6.94,7.11,-0.17,4660,2019-08-21 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-08-21 00:00:00,江西,6.21,6.39,-0.18,6.05,6.21,-0.16,6.51,6.68,-0.17,6.99,7.17,-0.18,4661,2019-08-21 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-08-21 00:00:00,辽宁,6.09,6.25,-0.16,,,,6.52,6.69,-0.17,6.95,7.13,-0.18,4662,2019-08-21 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-08-21 00:00:00,宁夏,6.07,6.18,-0.11,6.09,6.31,-0.22,6.46,6.69,-0.23,6.82,7.06,-0.24,4663,2019-08-21 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
2019-08-21 00:00:00,青海,6.11,6.28,-0.17,6.10,6.26,-0.16,6.50,6.67,-0.17,6.97,7.15,-0.18,4664,2019-08-21 00:00:00,1,0,2024-06-24 17:22:23,0,2024-06-24 17:22:23,,,
