时间,库存合计(万吨),调入量（万吨）,调出量(万吨),锚地船舶(艘),预到船舶(艘),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-01-24,2287.30,155.10,159.40,79.00,33.00,178,2024-01-24 00:00:00,1,0,2024-07-20 11:16:15,0,2024-07-20 11:16:15,,,
2024-01-23,2289.10,149.30,193.00,90.00,26.00,179,2024-01-23 00:00:00,1,0,2024-07-20 11:16:15,0,2024-07-20 11:16:15,,,
2024-01-22,2311.10,170.50,199.00,106.00,25.00,180,2024-01-22 00:00:00,1,0,2024-07-20 11:16:15,0,2024-07-20 11:16:15,,,
2024-01-21,2331.80,183.60,139.60,115.00,47.00,181,2024-01-21 00:00:00,1,0,2024-07-20 11:16:19,0,2024-07-20 11:16:19,,,
2024-01-20,2288.10,164.50,170.20,116.00,36.00,182,2024-01-20 00:00:00,1,0,2024-07-20 11:16:19,0,2024-07-20 11:16:19,,,
2024-01-19,2289.80,194.70,179.50,102.00,33.00,183,2024-01-19 00:00:00,1,0,2024-07-20 11:16:19,0,2024-07-20 11:16:19,,,
2024-01-18,2297.20,193.40,219.90,109.00,31.00,184,2024-01-18 00:00:00,1,0,2024-07-20 11:16:19,0,2024-07-20 11:16:19,,,
2024-01-17,2311.90,175.90,192.10,110.00,43.00,185,2024-01-17 00:00:00,1,0,2024-07-20 11:16:19,0,2024-07-20 11:16:19,,,
2024-01-16,2319.00,193.40,203.60,95.00,43.00,186,2024-01-16 00:00:00,1,0,2024-07-20 11:16:19,0,2024-07-20 11:16:19,,,
2024-01-15,2337.30,186.50,174.30,118.00,31.00,187,2024-01-15 00:00:00,1,0,2024-07-20 11:16:19,0,2024-07-20 11:16:19,,,
2024-01-14,2361.90,181.80,157.00,134.00,37.00,188,2024-01-14 00:00:00,1,0,2024-07-20 11:16:19,0,2024-07-20 11:16:19,,,
2024-01-13,2341.30,161.90,184.30,113.00,42.00,189,2024-01-13 00:00:00,1,0,2024-07-20 11:16:19,0,2024-07-20 11:16:19,,,
2024-01-12,2351.50,194.30,205.10,109.00,38.00,190,2024-01-12 00:00:00,1,0,2024-07-20 11:16:19,0,2024-07-20 11:16:19,,,
2024-01-11,2366.70,183.90,191.30,124.00,36.00,191,2024-01-11 00:00:00,1,0,2024-07-20 11:16:19,0,2024-07-20 11:16:19,,,
2024-01-10,2384.50,173.20,196.20,134.00,27.00,192,2024-01-10 00:00:00,1,0,2024-07-20 11:16:19,0,2024-07-20 11:16:19,,,
2024-01-09,2397.70,190.60,186.60,110.00,45.00,193,2024-01-09 00:00:00,1,0,2024-07-20 11:16:19,0,2024-07-20 11:16:19,,,
2024-01-08,2406.50,186.90,197.70,114.00,37.00,194,2024-01-08 00:00:00,1,0,2024-07-20 11:16:19,0,2024-07-20 11:16:19,,,
2024-01-07,2403.40,178.50,209.80,102.00,37.00,195,2024-01-07 00:00:00,1,0,2024-07-20 11:16:19,0,2024-07-20 11:16:19,,,
2024-01-06,2435.90,156.40,198.10,94.00,38.00,196,2024-01-06 00:00:00,1,0,2024-07-20 11:16:19,0,2024-07-20 11:16:19,,,
2024-01-05,2479.80,174.90,208.40,83.00,37.00,197,2024-01-05 00:00:00,1,0,2024-07-20 11:16:19,0,2024-07-20 11:16:19,,,
2024-01-04,2510.20,184.40,205.50,80.00,24.00,198,2024-01-04 00:00:00,1,0,2024-07-20 11:16:19,0,2024-07-20 11:16:19,,,
2024-01-03,2528.60,150.80,175.00,96.00,21.00,199,2024-01-03 00:00:00,1,0,2024-07-20 11:16:19,0,2024-07-20 11:16:19,,,
2024-01-02,2554.10,181.70,207.40,79.00,36.00,200,2024-01-02 00:00:00,1,0,2024-07-20 11:16:19,0,2024-07-20 11:16:19,,,
2024-01-01,2590.60,172.90,131.00,110.00,23.00,201,2024-01-01 00:00:00,1,0,2024-07-20 11:16:19,0,2024-07-20 11:16:19,,,
2023-12-31,2581.20,164.20,167.40,118.00,38.00,202,2023-12-31 00:00:00,1,0,2024-07-20 11:16:19,0,2024-07-20 11:16:19,,,
2023-12-30,2561.40,187.70,205.30,119.00,40.00,203,2023-12-30 00:00:00,1,0,2024-07-20 11:16:19,0,2024-07-20 11:16:19,,,
2023-12-29,2574.70,193.60,221.90,129.00,39.00,204,2023-12-29 00:00:00,1,0,2024-07-20 11:16:19,0,2024-07-20 11:16:19,,,
2023-12-28,2609.00,181.90,223.80,144.00,34.00,205,2023-12-28 00:00:00,1,0,2024-07-20 11:16:19,0,2024-07-20 11:16:19,,,
2023-12-27,2654.60,167.20,184.70,154.00,43.00,206,2023-12-27 00:00:00,1,0,2024-07-20 11:16:19,0,2024-07-20 11:16:19,,,
2023-12-26,2677.10,177.90,205.60,160.00,40.00,207,2023-12-26 00:00:00,1,0,2024-07-20 11:16:19,0,2024-07-20 11:16:19,,,
2023-12-25,2711.40,173.50,209.30,143.00,54.00,208,2023-12-25 00:00:00,1,0,2024-07-20 11:16:19,0,2024-07-20 11:16:19,,,
2023-12-24,2759.30,184.90,225.90,143.00,54.00,209,2023-12-24 00:00:00,1,0,2024-07-20 11:16:19,0,2024-07-20 11:16:19,,,
2023-12-23,2773.20,150.30,131.30,152.00,46.00,210,2023-12-23 00:00:00,1,0,2024-07-20 11:16:19,0,2024-07-20 11:16:19,,,
2023-12-22,2789.20,130.00,158.40,177.00,44.00,211,2023-12-22 00:00:00,1,0,2024-07-20 11:16:22,0,2024-07-20 11:16:22,,,
2023-12-21,2796.00,137.10,185.50,156.00,39.00,212,2023-12-21 00:00:00,1,0,2024-07-20 11:16:22,0,2024-07-20 11:16:22,,,
2023-12-20,2843.70,159.80,215.90,147.00,40.00,213,2023-12-20 00:00:00,1,0,2024-07-20 11:16:22,0,2024-07-20 11:16:22,,,
2023-12-19,2912.30,143.00,223.80,138.00,57.00,214,2023-12-19 00:00:00,1,0,2024-07-20 11:16:22,0,2024-07-20 11:16:22,,,
2023-12-18,2981.30,144.40,136.60,146.00,54.00,215,2023-12-18 00:00:00,1,0,2024-07-20 11:16:22,0,2024-07-20 11:16:22,,,
2023-12-17,2988.30,131.00,174.50,161.00,46.00,216,2023-12-17 00:00:00,1,0,2024-07-20 11:16:22,0,2024-07-20 11:16:22,,,
2023-12-16,3002.80,129.30,99.40,162.00,44.00,217,2023-12-16 00:00:00,1,0,2024-07-20 11:16:22,0,2024-07-20 11:16:22,,,
2023-12-15,2999.80,164.30,117.10,171.00,43.00,218,2023-12-15 00:00:00,1,0,2024-07-20 11:16:22,0,2024-07-20 11:16:22,,,
2023-12-14,2937.70,161.10,211.90,142.00,38.00,219,2023-12-14 00:00:00,1,0,2024-07-20 11:16:22,0,2024-07-20 11:16:22,,,
2023-12-13,2992.70,177.90,210.50,142.00,35.00,220,2023-12-13 00:00:00,1,0,2024-07-20 11:16:22,0,2024-07-20 11:16:22,,,
2023-12-12,3020.40,164.10,50.20,157.00,40.00,221,2023-12-12 00:00:00,1,0,2024-07-20 11:16:22,0,2024-07-20 11:16:22,,,
2023-12-11,2869.20,187.30,75.60,184.00,33.00,222,2023-12-11 00:00:00,1,0,2024-07-20 11:16:22,0,2024-07-20 11:16:22,,,
2023-12-10,2778.20,189.60,124.80,138.00,40.00,223,2023-12-10 00:00:00,1,0,2024-07-20 11:16:22,0,2024-07-20 11:16:22,,,
2023-12-09,2717.20,192.10,210.60,116.00,33.00,224,2023-12-09 00:00:00,1,0,2024-07-20 11:16:22,0,2024-07-20 11:16:22,,,
2023-12-08,2738.20,186.70,219.00,107.00,35.00,225,2023-12-08 00:00:00,1,0,2024-07-20 11:16:22,0,2024-07-20 11:16:22,,,
2023-12-07,2773.00,195.10,198.10,116.00,39.00,226,2023-12-07 00:00:00,1,0,2024-07-20 11:16:22,0,2024-07-20 11:16:22,,,
2023-12-06,2774.40,173.80,199.20,114.00,29.00,227,2023-12-06 00:00:00,1,0,2024-07-20 11:16:22,0,2024-07-20 11:16:22,,,
2023-12-05,2802.00,179.50,205.40,111.00,29.00,228,2023-12-05 00:00:00,1,0,2024-07-20 11:16:22,0,2024-07-20 11:16:22,,,
2023-12-04,2829.30,204.60,194.30,102.00,31.00,229,2023-12-04 00:00:00,1,0,2024-07-20 11:16:22,0,2024-07-20 11:16:22,,,
2023-12-03,2832.10,193.10,188.10,94.00,36.00,230,2023-12-03 00:00:00,1,0,2024-07-20 11:16:22,0,2024-07-20 11:16:22,,,
2023-12-02,2825.50,192.90,186.00,91.00,44.00,231,2023-12-02 00:00:00,1,0,2024-07-20 11:16:22,0,2024-07-20 11:16:22,,,
2023-12-01,2818.00,190.30,169.60,101.00,37.00,232,2023-12-01 00:00:00,1,0,2024-07-20 11:16:22,0,2024-07-20 11:16:22,,,
2023-11-30,2813.50,185.50,178.60,105.00,38.00,233,2023-11-30 00:00:00,1,0,2024-07-20 11:16:22,0,2024-07-20 11:16:22,,,
2023-11-29,2795.50,170.70,203.90,104.00,36.00,234,2023-11-29 00:00:00,1,0,2024-07-20 11:16:22,0,2024-07-20 11:16:22,,,
2023-11-28,2823.70,192.80,194.50,113.00,35.00,235,2023-11-28 00:00:00,1,0,2024-07-20 11:16:22,0,2024-07-20 11:16:22,,,
2023-11-27,2827.90,194.50,213.30,106.00,49.00,236,2023-11-27 00:00:00,1,0,2024-07-20 11:16:22,0,2024-07-20 11:16:22,,,
2023-11-26,2845.60,176.70,201.50,106.00,55.00,237,2023-11-26 00:00:00,1,0,2024-07-20 11:16:22,0,2024-07-20 11:16:22,,,
2023-11-25,2854.50,176.30,157.30,116.00,42.00,238,2023-11-25 00:00:00,1,0,2024-07-20 11:16:22,0,2024-07-20 11:16:22,,,
2023-11-24,2860.30,190.50,177.70,116.00,40.00,239,2023-11-24 00:00:00,1,0,2024-07-20 11:16:22,0,2024-07-20 11:16:22,,,
2023-11-23,2828.10,179.90,224.60,101.00,44.00,240,2023-11-23 00:00:00,1,0,2024-07-20 11:16:22,0,2024-07-20 11:16:22,,,
2023-11-22,2867.10,178.40,189.30,103.00,42.00,241,2023-11-22 00:00:00,1,0,2024-07-20 11:16:25,0,2024-07-20 11:16:25,,,
2023-11-21,2879.00,194.30,208.10,101.00,45.00,242,2023-11-21 00:00:00,1,0,2024-07-20 11:16:25,0,2024-07-20 11:16:25,,,
2023-11-20,2896.00,190.00,200.10,83.00,53.00,243,2023-11-20 00:00:00,1,0,2024-07-20 11:16:25,0,2024-07-20 11:16:25,,,
2023-11-19,2907.50,197.00,181.40,85.00,55.00,244,2023-11-19 00:00:00,1,0,2024-07-20 11:16:25,0,2024-07-20 11:16:25,,,
2023-11-18,2906.90,171.90,156.80,112.00,59.00,245,2023-11-18 00:00:00,1,0,2024-07-20 11:16:25,0,2024-07-20 11:16:25,,,
2023-11-17,2884.20,192.50,191.80,115.00,45.00,246,2023-11-17 00:00:00,1,0,2024-07-20 11:16:25,0,2024-07-20 11:16:25,,,
2023-11-16,2889.40,193.60,207.10,100.00,49.00,247,2023-11-16 00:00:00,1,0,2024-07-20 11:16:25,0,2024-07-20 11:16:25,,,
2023-11-15,2897.50,184.80,210.40,87.00,57.00,248,2023-11-15 00:00:00,1,0,2024-07-20 11:16:25,0,2024-07-20 11:16:25,,,
2023-11-14,2913.80,188.30,178.20,94.00,44.00,249,2023-11-14 00:00:00,1,0,2024-07-20 11:16:25,0,2024-07-20 11:16:25,,,
2023-11-13,2902.10,192.40,171.40,77.00,50.00,250,2023-11-13 00:00:00,1,0,2024-07-20 11:16:25,0,2024-07-20 11:16:25,,,
2023-11-12,2886.90,187.70,194.10,80.00,47.00,251,2023-11-12 00:00:00,1,0,2024-07-20 11:16:25,0,2024-07-20 11:16:25,,,
2023-11-11,2877.00,166.00,172.40,83.00,36.00,252,2023-11-11 00:00:00,1,0,2024-07-20 11:16:25,0,2024-07-20 11:16:25,,,
2023-11-10,2907.00,200.90,179.00,98.00,28.00,253,2023-11-10 00:00:00,1,0,2024-07-20 11:16:25,0,2024-07-20 11:16:25,,,
2023-11-09,2868.20,171.20,176.20,97.00,27.00,254,2023-11-09 00:00:00,1,0,2024-07-20 11:16:25,0,2024-07-20 11:16:25,,,
2023-11-08,2869.60,163.50,147.80,86.00,34.00,255,2023-11-08 00:00:00,1,0,2024-07-20 11:16:25,0,2024-07-20 11:16:25,,,
2023-11-07,2885.30,181.70,160.30,93.00,31.00,256,2023-11-07 00:00:00,1,0,2024-07-20 11:16:25,0,2024-07-20 11:16:25,,,
2023-11-06,2817.10,192.00,176.20,100.00,22.00,257,2023-11-06 00:00:00,1,0,2024-07-20 11:16:25,0,2024-07-20 11:16:25,,,
2023-11-05,2803.20,196.80,176.30,86.00,24.00,258,2023-11-05 00:00:00,1,0,2024-07-20 11:16:25,0,2024-07-20 11:16:25,,,
2023-11-04,2806.70,179.00,177.00,83.00,31.00,259,2023-11-04 00:00:00,1,0,2024-07-20 11:16:25,0,2024-07-20 11:16:25,,,
2023-11-03,2805.00,193.00,195.30,84.00,20.00,260,2023-11-03 00:00:00,1,0,2024-07-20 11:16:25,0,2024-07-20 11:16:25,,,
2023-11-02,2809.10,196.00,120.70,77.00,22.00,261,2023-11-02 00:00:00,1,0,2024-07-20 11:16:25,0,2024-07-20 11:16:25,,,
2023-11-01,2758.90,189.70,134.20,78.00,17.00,262,2023-11-01 00:00:00,1,0,2024-07-20 11:16:25,0,2024-07-20 11:16:25,,,
2023-10-31,2693.30,198.60,174.70,63.00,26.00,263,2023-10-31 00:00:00,1,0,2024-07-20 11:16:25,0,2024-07-20 11:16:25,,,
2023-10-30,2660.10,205.30,198.90,70.00,27.00,264,2023-10-30 00:00:00,1,0,2024-07-20 11:16:25,0,2024-07-20 11:16:25,,,
2023-10-29,2637.90,208.80,205.40,75.00,40.00,265,2023-10-29 00:00:00,1,0,2024-07-20 11:16:25,0,2024-07-20 11:16:25,,,
2023-10-28,2634.30,196.00,198.00,95.00,39.00,266,2023-10-28 00:00:00,1,0,2024-07-20 11:16:25,0,2024-07-20 11:16:25,,,
2023-10-27,2664.40,188.20,210.30,99.00,29.00,267,2023-10-27 00:00:00,1,0,2024-07-20 11:16:25,0,2024-07-20 11:16:25,,,
2023-10-26,2670.10,201.00,192.70,103.00,35.00,268,2023-10-26 00:00:00,1,0,2024-07-20 11:16:25,0,2024-07-20 11:16:25,,,
2023-10-25,2659.80,211.10,177.10,105.00,30.00,269,2023-10-25 00:00:00,1,0,2024-07-20 11:16:25,0,2024-07-20 11:16:25,,,
2023-10-24,2624.80,188.30,150.60,115.00,26.00,270,2023-10-24 00:00:00,1,0,2024-07-20 11:16:25,0,2024-07-20 11:16:25,,,
2023-10-23,2602.20,208.00,178.50,101.00,31.00,271,2023-10-23 00:00:00,1,0,2024-07-20 11:16:28,0,2024-07-20 11:16:28,,,
2023-10-22,2563.20,209.60,163.10,98.00,37.00,272,2023-10-22 00:00:00,1,0,2024-07-20 11:16:28,0,2024-07-20 11:16:28,,,
2023-10-21,2533.50,222.20,179.60,98.00,27.00,273,2023-10-21 00:00:00,1,0,2024-07-20 11:16:28,0,2024-07-20 11:16:28,,,
2023-10-20,2493.80,175.30,165.10,90.00,27.00,274,2023-10-20 00:00:00,1,0,2024-07-20 11:16:28,0,2024-07-20 11:16:28,,,
2023-10-19,2495.80,200.50,182.30,87.00,30.00,275,2023-10-19 00:00:00,1,0,2024-07-20 11:16:28,0,2024-07-20 11:16:28,,,
2023-10-18,2474.70,183.30,166.40,89.00,26.00,276,2023-10-18 00:00:00,1,0,2024-07-20 11:16:28,0,2024-07-20 11:16:28,,,
2023-10-17,2453.30,203.40,167.60,90.00,20.00,277,2023-10-17 00:00:00,1,0,2024-07-20 11:16:28,0,2024-07-20 11:16:28,,,
2023-10-16,2416.60,205.70,170.70,91.00,20.00,278,2023-10-16 00:00:00,1,0,2024-07-20 11:16:28,0,2024-07-20 11:16:28,,,
2023-10-15,2375.30,174.80,180.40,93.00,22.00,279,2023-10-15 00:00:00,1,0,2024-07-20 11:16:28,0,2024-07-20 11:16:28,,,
2023-10-14,2388.40,182.60,201.60,100.00,27.00,280,2023-10-14 00:00:00,1,0,2024-07-20 11:16:28,0,2024-07-20 11:16:28,,,
2023-10-13,2405.90,199.10,181.40,100.00,30.00,281,2023-10-13 00:00:00,1,0,2024-07-20 11:16:28,0,2024-07-20 11:16:28,,,
2023-10-12,2393.10,172.10,173.50,112.00,28.00,282,2023-10-12 00:00:00,1,0,2024-07-20 11:16:28,0,2024-07-20 11:16:28,,,
2023-10-11,2388.10,173.00,187.00,89.00,25.00,283,2023-10-11 00:00:00,1,0,2024-07-20 11:16:28,0,2024-07-20 11:16:28,,,
2023-10-10,2399.80,192.50,168.30,111.00,27.00,284,2023-10-10 00:00:00,1,0,2024-07-20 11:16:28,0,2024-07-20 11:16:28,,,
2023-10-09,2376.00,176.70,158.70,86.00,27.00,285,2023-10-09 00:00:00,1,0,2024-07-20 11:16:28,0,2024-07-20 11:16:28,,,
2023-10-08,2356.70,178.30,152.50,69.00,17.00,286,2023-10-08 00:00:00,1,0,2024-07-20 11:16:28,0,2024-07-20 11:16:28,,,
2023-10-07,2335.30,183.90,164.00,82.00,11.00,287,2023-10-07 00:00:00,1,0,2024-07-20 11:16:28,0,2024-07-20 11:16:28,,,
2023-10-06,2313.10,178.60,175.80,84.00,20.00,288,2023-10-06 00:00:00,1,0,2024-07-20 11:16:28,0,2024-07-20 11:16:28,,,
2023-10-05,2309.70,185.80,181.60,94.00,18.00,289,2023-10-05 00:00:00,1,0,2024-07-20 11:16:28,0,2024-07-20 11:16:28,,,
2023-10-04,2295.80,183.60,185.10,87.00,19.00,290,2023-10-04 00:00:00,1,0,2024-07-20 11:16:28,0,2024-07-20 11:16:28,,,
2023-10-03,2317.60,203.30,171.90,88.00,21.00,291,2023-10-03 00:00:00,1,0,2024-07-20 11:16:28,0,2024-07-20 11:16:28,,,
2023-10-02,2290.60,195.90,190.30,106.00,20.00,292,2023-10-02 00:00:00,1,0,2024-07-20 11:16:28,0,2024-07-20 11:16:28,,,
2023-10-01,2289.60,203.70,182.60,114.00,30.00,293,2023-10-01 00:00:00,1,0,2024-07-20 11:16:28,0,2024-07-20 11:16:28,,,
2023-09-30,2250.80,200.70,216.60,114.00,37.00,294,2023-09-30 00:00:00,1,0,2024-07-20 11:16:28,0,2024-07-20 11:16:28,,,
2023-09-29,2279.80,206.40,170.20,113.00,34.00,295,2023-09-29 00:00:00,1,0,2024-07-20 11:16:28,0,2024-07-20 11:16:28,,,
2023-09-28,2240.00,211.30,194.30,129.00,31.00,296,2023-09-28 00:00:00,1,0,2024-07-20 11:16:28,0,2024-07-20 11:16:28,,,
2023-09-27,2201.50,192.30,189.10,127.00,33.00,297,2023-09-27 00:00:00,1,0,2024-07-20 11:16:28,0,2024-07-20 11:16:28,,,
2023-09-26,2217.20,208.10,190.90,138.00,36.00,298,2023-09-26 00:00:00,1,0,2024-07-20 11:16:28,0,2024-07-20 11:16:28,,,
2023-09-25,2199.70,214.60,173.60,142.00,42.00,299,2023-09-25 00:00:00,1,0,2024-07-20 11:16:28,0,2024-07-20 11:16:28,,,
2023-09-24,2156.70,177.00,194.80,120.00,53.00,300,2023-09-24 00:00:00,1,0,2024-07-20 11:16:28,0,2024-07-20 11:16:28,,,
2023-09-23,2178.80,183.70,168.20,127.00,51.00,301,2023-09-23 00:00:00,1,0,2024-07-20 11:16:31,0,2024-07-20 11:16:31,,,
2023-09-22,2163.70,193.80,186.00,120.00,35.00,302,2023-09-22 00:00:00,1,0,2024-07-20 11:16:31,0,2024-07-20 11:16:31,,,
2023-09-21,2171.10,191.00,180.20,120.00,34.00,303,2023-09-21 00:00:00,1,0,2024-07-20 11:16:31,0,2024-07-20 11:16:31,,,
2023-09-20,2151.70,188.40,173.30,122.00,34.00,304,2023-09-20 00:00:00,1,0,2024-07-20 11:16:31,0,2024-07-20 11:16:31,,,
2023-09-19,2148.40,196.10,163.90,117.00,27.00,305,2023-09-19 00:00:00,1,0,2024-07-20 11:16:31,0,2024-07-20 11:16:31,,,
2023-09-18,2109.60,203.50,179.40,123.00,24.00,306,2023-09-18 00:00:00,1,0,2024-07-20 11:16:31,0,2024-07-20 11:16:31,,,
2023-09-17,2095.20,191.50,185.20,112.00,35.00,307,2023-09-17 00:00:00,1,0,2024-07-20 11:16:31,0,2024-07-20 11:16:31,,,
2023-09-16,2085.40,164.90,185.50,93.00,39.00,308,2023-09-16 00:00:00,1,0,2024-07-20 11:16:31,0,2024-07-20 11:16:31,,,
2023-09-15,2109.70,189.10,179.70,106.00,18.00,309,2023-09-15 00:00:00,1,0,2024-07-20 11:16:31,0,2024-07-20 11:16:31,,,
2023-09-14,2085.90,176.40,153.50,106.00,30.00,310,2023-09-14 00:00:00,1,0,2024-07-20 11:16:31,0,2024-07-20 11:16:31,,,
2023-09-13,2094.30,176.20,170.00,101.00,19.00,311,2023-09-13 00:00:00,1,0,2024-07-20 11:16:31,0,2024-07-20 11:16:31,,,
2023-09-12,2088.30,178.30,162.30,108.00,17.00,312,2023-09-12 00:00:00,1,0,2024-07-20 11:16:31,0,2024-07-20 11:16:31,,,
2023-09-11,2065.70,184.30,183.20,118.00,24.00,313,2023-09-11 00:00:00,1,0,2024-07-20 11:16:31,0,2024-07-20 11:16:31,,,
2023-09-10,2063.20,177.90,186.10,116.00,32.00,314,2023-09-10 00:00:00,1,0,2024-07-20 11:16:31,0,2024-07-20 11:16:31,,,
2023-09-09,2080.40,163.70,165.00,118.00,28.00,315,2023-09-09 00:00:00,1,0,2024-07-20 11:16:31,0,2024-07-20 11:16:31,,,
2023-09-08,2075.10,169.00,187.90,118.00,26.00,316,2023-09-08 00:00:00,1,0,2024-07-20 11:16:31,0,2024-07-20 11:16:31,,,
2023-09-07,2098.70,174.50,182.70,118.00,23.00,317,2023-09-07 00:00:00,1,0,2024-07-20 11:16:31,0,2024-07-20 11:16:31,,,
2023-09-06,2098.70,159.80,179.40,120.00,23.00,318,2023-09-06 00:00:00,1,0,2024-07-20 11:16:31,0,2024-07-20 11:16:31,,,
2023-09-05,2127.60,163.40,173.40,113.00,30.00,319,2023-09-05 00:00:00,1,0,2024-07-20 11:16:31,0,2024-07-20 11:16:31,,,
2023-09-04,2145.50,176.30,171.20,123.00,23.00,320,2023-09-04 00:00:00,1,0,2024-07-20 11:16:31,0,2024-07-20 11:16:31,,,
2023-09-03,2140.70,160.60,162.00,115.00,31.00,321,2023-09-03 00:00:00,1,0,2024-07-20 11:16:31,0,2024-07-20 11:16:31,,,
2023-09-02,2141.90,139.10,176.30,110.00,23.00,322,2023-09-02 00:00:00,1,0,2024-07-20 11:16:31,0,2024-07-20 11:16:31,,,
2023-09-01,2179.90,149.10,178.30,103.00,18.00,323,2023-09-01 00:00:00,1,0,2024-07-20 11:16:31,0,2024-07-20 11:16:31,,,
2023-08-31,2195.30,161.80,156.00,105.00,22.00,324,2023-08-31 00:00:00,1,0,2024-07-20 11:16:31,0,2024-07-20 11:16:31,,,
2023-08-30,2207.10,158.10,146.20,114.00,15.00,325,2023-08-30 00:00:00,1,0,2024-07-20 11:16:31,0,2024-07-20 11:16:31,,,
2023-08-29,2200.20,175.20,187.20,127.00,24.00,326,2023-08-29 00:00:00,1,0,2024-07-20 11:16:31,0,2024-07-20 11:16:31,,,
2023-08-28,2184.70,182.70,211.60,112.00,25.00,327,2023-08-28 00:00:00,1,0,2024-07-20 11:16:31,0,2024-07-20 11:16:31,,,
2023-08-27,2215.00,168.80,198.80,122.00,37.00,328,2023-08-27 00:00:00,1,0,2024-07-20 11:16:31,0,2024-07-20 11:16:31,,,
2023-08-26,2256.00,138.80,191.50,117.00,39.00,329,2023-08-26 00:00:00,1,0,2024-07-20 11:16:31,0,2024-07-20 11:16:31,,,
2023-08-25,2306.60,183.70,183.20,116.00,36.00,330,2023-08-25 00:00:00,1,0,2024-07-20 11:16:31,0,2024-07-20 11:16:31,,,
2023-08-24,2315.90,180.60,167.70,112.00,36.00,331,2023-08-24 00:00:00,1,0,2024-07-20 11:16:34,0,2024-07-20 11:16:34,,,
2023-08-23,2312.60,184.00,186.70,116.00,27.00,332,2023-08-23 00:00:00,1,0,2024-07-20 11:16:34,0,2024-07-20 11:16:34,,,
2023-08-22,2333.20,149.40,167.20,110.00,20.00,333,2023-08-22 00:00:00,1,0,2024-07-20 11:16:34,0,2024-07-20 11:16:34,,,
2023-08-21,2329.90,165.80,175.60,114.00,20.00,334,2023-08-21 00:00:00,1,0,2024-07-20 11:16:34,0,2024-07-20 11:16:34,,,
2023-08-20,2337.00,182.60,196.70,111.00,28.00,335,2023-08-20 00:00:00,1,0,2024-07-20 11:16:34,0,2024-07-20 11:16:34,,,
2023-08-19,2343.80,165.80,202.40,115.00,30.00,336,2023-08-19 00:00:00,1,0,2024-07-20 11:16:34,0,2024-07-20 11:16:34,,,
2023-08-18,2378.80,181.80,181.70,113.00,34.00,337,2023-08-18 00:00:00,1,0,2024-07-20 11:16:34,0,2024-07-20 11:16:34,,,
2023-08-17,2382.60,164.80,169.10,104.00,32.00,338,2023-08-17 00:00:00,1,0,2024-07-20 11:16:34,0,2024-07-20 11:16:34,,,
2023-08-16,2382.50,172.50,178.60,105.00,41.00,339,2023-08-16 00:00:00,1,0,2024-07-20 11:16:34,0,2024-07-20 11:16:34,,,
2023-08-15,2382.50,181.10,180.80,95.00,40.00,340,2023-08-15 00:00:00,1,0,2024-07-20 11:16:34,0,2024-07-20 11:16:34,,,
2023-08-14,2387.30,188.10,179.70,81.00,45.00,341,2023-08-14 00:00:00,1,0,2024-07-20 11:16:34,0,2024-07-20 11:16:34,,,
2023-08-13,2386.80,163.60,210.90,70.00,52.00,342,2023-08-13 00:00:00,1,0,2024-07-20 11:16:34,0,2024-07-20 11:16:34,,,
2023-08-12,2423.10,137.30,182.60,69.00,35.00,343,2023-08-12 00:00:00,1,0,2024-07-20 11:16:34,0,2024-07-20 11:16:34,,,
2023-08-11,2466.10,177.10,174.30,59.00,41.00,344,2023-08-11 00:00:00,1,0,2024-07-20 11:16:34,0,2024-07-20 11:16:34,,,
2023-08-10,2474.90,178.10,187.20,61.00,29.00,345,2023-08-10 00:00:00,1,0,2024-07-20 11:16:34,0,2024-07-20 11:16:34,,,
2023-08-09,2487.80,162.30,155.90,50.00,29.00,346,2023-08-09 00:00:00,1,0,2024-07-20 11:16:34,0,2024-07-20 11:16:34,,,
2023-08-08,2464.50,173.80,143.50,57.00,16.00,347,2023-08-08 00:00:00,1,0,2024-07-20 11:16:34,0,2024-07-20 11:16:34,,,
2023-08-07,2464.80,183.80,150.00,67.00,17.00,348,2023-08-07 00:00:00,1,0,2024-07-20 11:16:34,0,2024-07-20 11:16:34,,,
2023-08-06,2429.20,159.60,198.30,86.00,18.00,349,2023-08-06 00:00:00,1,0,2024-07-20 11:16:34,0,2024-07-20 11:16:34,,,
2023-08-05,2453.20,173.80,183.60,96.00,19.00,350,2023-08-05 00:00:00,1,0,2024-07-20 11:16:34,0,2024-07-20 11:16:34,,,
2023-08-04,2470.00,180.20,183.40,103.00,23.00,351,2023-08-04 00:00:00,1,0,2024-07-20 11:16:34,0,2024-07-20 11:16:34,,,
2023-08-03,2474.90,161.40,174.10,91.00,24.00,352,2023-08-03 00:00:00,1,0,2024-07-20 11:16:34,0,2024-07-20 11:16:34,,,
2023-08-02,2493.30,91.10,122.70,83.00,27.00,353,2023-08-02 00:00:00,1,0,2024-07-20 11:16:34,0,2024-07-20 11:16:34,,,
2023-08-01,2546.30,114.90,177.80,83.00,17.00,354,2023-08-01 00:00:00,1,0,2024-07-20 11:16:34,0,2024-07-20 11:16:34,,,
